obs_id,true_value,meas_value,corr_value,diff(%)
6,  6.67472  -1.62209  0.946999 -0.951825,  6.75577  -1.88301  0.953529 -0.952265,   6.7698  -1.85225   0.93328 -0.935825, 1.42451  14.1891  -1.4486 -1.68096
7, 2.13723  15.3138 -1.09047 -1.13779, 2.17786  15.3757  -1.0263 -1.20091, 2.13207  15.4169 -1.05101 -1.17128,-0.24116 0.673692 -3.61845  2.94277
8, 10.9453  14.4429 0.705534 0.888365, 10.8972  14.8229 0.669824 0.946706, 10.8726  14.7111 0.685109 0.916942,-0.664087   1.85678  -2.89502   3.21676
11, 20.2349  2.49497 0.767652 -1.02234, 20.1038  2.45968 0.793595 -1.03848, 20.0868  2.54961  0.79002 -1.05073,-0.731715   2.19006   2.91382    2.7771
12,  13.2373   16.9961  -1.15554 -0.976513,  13.5819   17.0116   -1.1796 -0.957688,  13.5573   16.9794  -1.15692 -0.951325, 2.41705 -0.09861 0.119598 -2.57935
14,  5.40955   5.31833  0.812975 -0.866144,  5.51258   4.90414  0.803282 -0.822084,  5.45768   4.95445  0.820269 -0.843198,0.889742 -6.84198 0.897213 -2.64916
15,  3.76938   15.8337 -0.624999 -0.719579,  3.80288   15.4083 -0.722564 -0.765151,  3.77115   15.4869 -0.690114 -0.739735,0.0469136  -2.19042   10.4184   2.80104
17, 2.57242   14.225 -1.14015 -1.15199, 2.31332  14.1861 -1.09157 -1.10733, 2.32148  14.1886 -1.12031 -1.12756, -9.75493 -0.256295  -1.74051  -2.12076
19,  11.291  11.5419  1.18179 -0.64807,11.5134  12.015 1.10852  -0.628,  11.4669    11.956   1.14022 -0.627447, 1.55735   3.5876 -3.51746 -3.18229
20,  1.82644   5.60891 -0.788974 -0.780877,  1.82743   5.60144 -0.726344 -0.832647,  1.79733   5.62463 -0.748203 -0.799737, -1.5938 0.280301  -5.1675  2.41535
21,  1.03308   1.05645 -0.659473 -0.991615, 0.637059  0.834534 -0.690757 -0.948803,  0.75971  0.874851 -0.673244 -0.976902,-26.4619 -17.1897  2.08819 -1.48378
22, 16.1731  11.9891 0.692302 -1.19072,  16.386  11.6786 0.568205 -1.20698, 16.2975  11.7821 0.609548 -1.22036,0.769199 -1.72612 -11.9535  2.48944
24, 7.72718  16.0516 -1.08467 -1.03876, 7.73588  16.1579 -1.08522 -1.03555, 7.78219   16.118 -1.09691 -1.04696,0.711919 0.413443  1.12852 0.789859
1,  11.8838   16.7943   0.81513 -0.615168,  11.8872   17.0232  0.702441 -0.732528,   11.885   16.9426  0.730355 -0.685245,0.00977445   0.883041   -10.4002    11.3915
5,  11.1379   2.45159 -0.795208  -1.16552,  10.9613   2.46161 -0.800768  -1.08488, 10.9241  2.46049 -0.79332  -1.1101, -1.91993  0.362715 -0.237457  -4.75494
6,  6.70629  -1.65381  0.946999 -0.951825,  6.75336  -1.34343  0.959098 -0.953724,  6.76411  -1.46504   0.94923 -0.946818,0.862237 -11.4143 0.235681 -0.52607
7, 2.10088  15.2758 -1.09047 -1.13779, 2.34485  15.5938 -1.08528 -1.11746, 2.28899  15.5453 -1.07216 -1.13799,  8.95403   1.76392  -1.67919 0.0169312
8, 10.9688  14.4725 0.705534 0.888365, 11.2622   14.441 0.674809 0.946793, 11.1796  14.5087  0.67879 0.935352, 1.92188 0.250337 -3.79057  5.28913
11, 20.2605  2.46089 0.767652 -1.02234, 20.7908  2.35588 0.742684 -1.04792, 20.6381  2.39162 0.760852 -1.04901,  1.86396  -2.81493 -0.885817   2.60896
12,  13.1988   16.9636  -1.15554 -0.976513,  13.2427   16.9346  -1.14581 -0.979195,  13.3049   16.9375  -1.15009 -0.968552,   0.8036 -0.153793 -0.471654 -0.815294
14,  5.43665   5.28946  0.812975 -0.866144,  5.20581   5.32741  0.729951 -0.910037,   5.2685   5.23698  0.764413 -0.884455, -3.09285 -0.992202  -5.97331   2.11411
15,  3.74854   15.8098 -0.624999 -0.719579,  3.59095   15.6536 -0.600665 -0.687389,  3.62651   15.6106 -0.634852 -0.707359,-3.25542  -1.2596  1.57654 -1.69827
17, 2.53441  14.1866 -1.14015 -1.15199,  2.2085  13.8551 -1.16027 -1.12639, 2.22545  13.9217 -1.14502 -1.12687,-12.1906 -1.86732 0.426534 -2.18055
19, 11.3304  11.5203  1.18179 -0.64807,  11.3182   11.4412   1.17994 -0.682476, 11.3603  11.5523  1.16475 -0.66152, 0.26334 0.277468 -1.44192  2.07536
20,  1.80014   5.58288 -0.788974 -0.780877,  1.90444   5.17988 -0.865141 -0.841188,  1.87448   5.27393 -0.820457 -0.825409, 4.12979 -5.53388  3.99047   5.7029
21,   1.0111    1.0234 -0.659473 -0.991615,  1.27534   1.11859 -0.632136   -1.0255,  1.15428   1.05629 -0.647768   -1.0069,14.1603 3.21398 -1.7748 1.54126
22, 16.1961  11.9494 0.692302 -1.19072, 16.1908  11.9823 0.607626 -1.15756, 16.2194  11.9282 0.608344 -1.18152, 0.143439 -0.177217  -12.1274  -0.77303
24, 7.69102   16.017 -1.08467 -1.03876, 7.62258  15.9437 -1.09812 -1.00169, 7.65028  15.9752 -1.09767   -1.019,-0.529739 -0.260934   1.19857  -1.90209
1,   11.911   16.7738   0.81513 -0.615168,   11.925    16.876  0.869522 -0.600132,  11.9218    16.886  0.816367 -0.632648,0.0907318  0.669276  0.151774   2.84152
5,  11.1114   2.41274 -0.795208  -1.16552,  11.1687   2.16353 -0.794181  -1.13043,  11.1077   2.22202 -0.793817   -1.1227,-0.0339193   -7.90475  -0.174892   -3.67426
6,  6.73786  -1.68554  0.946999 -0.951825,  6.80208  -1.79002  0.935316 -0.953511,  6.80063  -1.72397  0.940632 -0.950992,    0.9317    2.27973  -0.672294 -0.0874696
7, 2.06453  15.2379 -1.09047 -1.13779, 1.64644  15.2384 -1.01633 -1.19691, 1.78317  15.2988 -1.03773 -1.17444,-13.6283 0.399772 -4.83618  3.22072
8, 10.9923  14.5021 0.705534 0.888365, 11.1116  14.6038 0.709275 0.866778,  11.132  14.5893 0.697619  0.89298, 1.27103   0.6012 -1.12181 0.519407
11, 20.2861  2.42682 0.767652 -1.02234,  19.9078   2.45419  0.774336 -0.958064,   20.078   2.43241  0.769088 -0.992791,-1.02579 0.230469 0.186986 -2.89047
12,  13.1603    16.931  -1.15554 -0.976513,   13.206   17.0848  -1.16115 -0.913411, 13.2196  17.0444 -1.15693 -0.93445,0.450717  0.66983 0.120598 -4.30751
14,  5.46375   5.26059  0.812975 -0.866144,  5.56137   5.25807  0.852603 -0.779266,  5.50134   5.24689  0.818952 -0.819438, 0.688051 -0.260427  0.735198  -5.39234
15,  3.72771   15.7858 -0.624999 -0.719579,  3.81799   15.9599  -0.66303 -0.753407, 3.77006  15.8759 -0.65224 -0.73577,   1.136 0.570835  4.35855  2.25002
17, 2.49641  14.1482 -1.14015 -1.15199, 2.44893  13.7438 -1.20207 -1.18357, 2.38991  13.7753 -1.18024 -1.16193,-4.26605 -2.63593  3.51615 0.862709
19, 11.3698  11.4987  1.18179 -0.64807,  11.1841   11.1479   1.21622 -0.635126,  11.2326    11.234   1.19653 -0.645257, -1.20698  -2.30204    1.2474 -0.434092
20,  1.77384   5.55685 -0.788974 -0.780877,  1.68695   5.81135 -0.759116 -0.745804,  1.72313   5.68431 -0.782567 -0.776138, -2.85857   2.29382 -0.812003  -0.60688
21, 0.989119  0.990345 -0.659473 -0.991615, 0.765184  0.507053 -0.695898 -0.994329, 0.847832   0.62318 -0.677562 -0.999197,-14.2842 -37.0745  2.74294 0.764588
22, 16.2192  11.9097 0.692302 -1.19072, 16.5798  11.9448 0.643766 -1.25593,16.5033 11.9321 0.63028 -1.2275, 1.75162 0.187921 -8.95884  3.08852
24, 7.65487  15.9824 -1.08467 -1.03876, 7.39656  16.0887 -1.04034 -1.02755, 7.44556  16.0555 -1.06227 -1.02426,-2.73434 0.457559 -2.06566 -1.39523
1,  11.9381   16.7533   0.81513 -0.615168,    11.91   17.0032  0.821695 -0.583086,  11.9188   16.9722  0.819655 -0.601999,-0.16219  1.30675  0.55509 -2.14061
5,  11.0849   2.37389 -0.795208  -1.16552,  10.8678   2.38715 -0.746421   -1.2271,  10.9159   2.34135 -0.764553   -1.1872,-1.52469 -1.37098 -3.85502  1.85967
6,  6.76942  -1.71727  0.946999 -0.951825,  6.73108  -1.99413  0.932246 -0.983718,  6.75378  -1.94051  0.935436 -0.971249,-0.231078   12.9996  -1.22098   2.04071
7, 2.02818     15.2 -1.09047 -1.13779, 2.49335  14.7335 -1.09552 -1.10747, 2.32555  14.8521 -1.07335 -1.13312,  14.6622  -2.28858  -1.56989 -0.411106
8, 11.0158  14.5317 0.705534 0.888365, 11.3503  14.4128  0.78609 0.832235, 11.3066  14.4591 0.752322 0.855411, 2.63939 -0.49975   6.6316 -3.70956
11, 20.3117  2.39274 0.767652 -1.02234, 20.2075  2.28893 0.795636 -1.03611, 20.1841   2.3137 0.785509 -1.01958,-0.627862  -3.30329   2.32615 -0.270335
12,  13.1218   16.8985  -1.15554 -0.976513,  12.9395   16.3893  -1.19978 -0.918442,  12.9938   16.5299  -1.18344 -0.924637,-0.975319  -2.18136   2.41517  -5.31241
14,  5.49084   5.23172  0.812975 -0.866144,  5.80706   5.49816   0.75755 -0.926761,  5.74426   5.43523   0.78104 -0.885731, 4.61522  3.88999 -3.92819  2.26148
15,  3.70688   15.7618 -0.624999 -0.719579,   3.6448   15.4624 -0.616085 -0.670521,  3.66818   15.5501 -0.629908 -0.695494,-1.04398 -1.34318 0.785562  -3.3471
17,  2.4584  14.1098 -1.14015 -1.15199, 2.24436  14.4393 -1.06321  -1.0984,  2.2685  14.2812 -1.10793 -1.12258,-7.72462  1.21465 -2.82663 -2.55354
19, 11.4092  11.4771  1.18179 -0.64807,  11.6454   11.3537   1.11432 -0.669204,  11.5613   11.3218   1.14577 -0.660039, 1.33292 -1.35295 -3.04794  1.84676
20,  1.74754   5.53082 -0.788974 -0.780877,  1.55517   5.39779 -0.782564 -0.721577,  1.58711   5.45658 -0.782584 -0.742451, -9.18023  -1.34228 -0.809887  -4.92079
21, 0.967137  0.957291 -0.659473 -0.991615,  1.15568   0.91835 -0.679069  -1.02201,  1.08128  0.844351 -0.678451  -1.01325,  11.802 -11.7979  2.87771  2.18218
22, 16.2423    11.87 0.692302 -1.19072, 16.7354  11.4395 0.683498 -1.20766,  16.688  11.5412 0.663198 -1.21529, 2.74423 -2.76972 -4.20404  2.06364
24, 7.61871  15.9477 -1.08467 -1.03876, 7.71311  16.0033 -1.08567 -1.06758, 7.64485  16.0073 -1.07669 -1.05104, 0.343087  0.373403 -0.735781   1.18226
1,  11.9653   16.7327   0.81513 -0.615168, 11.7639  16.4229 0.884945 -0.61392,   11.805   16.5421  0.859983 -0.609435, -1.33962  -1.13964   5.50253 -0.931846
5,  11.0584   2.33504 -0.795208  -1.16552,  11.2101    1.8033 -0.762207  -1.18756,  11.1382   1.91553 -0.763061  -1.18749,0.721059 -17.9661 -4.04255  1.88469
6,  6.80099    -1.749  0.946999 -0.951825,  6.83322  -1.97017   0.89305 -0.980251,  6.82227   -1.9708  0.909247 -0.976812,0.312914  12.6816  -3.9865  2.62518
7, 1.99183  15.1621 -1.09047 -1.13779, 1.98888   14.912 -1.19522 -1.20181, 2.05639  14.8899 -1.14871 -1.17556, 3.24117 -1.79515  5.34048  3.31929
8, 11.0394  14.5613 0.705534 0.888365, 10.8372  14.1705  0.76504 0.917801, 10.9486   14.242 0.760118 0.893929,-0.822264  -2.19323   7.73656  0.626276
11, 20.3373  2.35866 0.767652 -1.02234, 20.8576  2.36109 0.801498 -1.01271, 20.7119  2.34278 0.795475 -1.01532,  1.84199 -0.673238   3.62433 -0.686425
12,  13.0833   16.8659  -1.15554 -0.976513,  13.2308   17.0919  -1.21216 -0.971728,  13.1685   16.9583  -1.20116 -0.953664,0.651209 0.547927  3.94792 -2.33987
14,  5.51794   5.20285  0.812975 -0.866144,  5.24272   5.30139  0.771146 -0.937036,  5.36148   5.32478  0.774857 -0.917453,-2.83546  2.34361 -4.68867  5.92382
15,  3.68604   15.7378 -0.624999 -0.719579,  3.73633   16.1255 -0.668994 -0.686866,  3.71618   15.9907 -0.654053 -0.690084,0.817567  1.60709  4.64869 -4.09892
17, 2.42039  14.0714 -1.14015 -1.15199, 2.46609  14.0268 -1.19337 -1.16974, 2.41312  14.0755  -1.1607 -1.15176, -0.300575  0.0291088    1.80216 -0.0206651
19, 11.4486  11.4555  1.18179 -0.64807,  11.6412   11.7805    1.1426 -0.646671,  11.6318   11.6723   1.14381 -0.651715, 1.60018   1.8925 -3.21323 0.562338
20,  1.72124   5.50479 -0.788974 -0.780877,  1.82732   5.67635 -0.759299 -0.684041,  1.76741   5.62141 -0.768159  -0.70632, 2.68242  2.11859 -2.63822 -9.54778
21, 0.945154  0.924237 -0.659473 -0.991615, 0.938422  0.887197 -0.695264  -0.99686, 0.965461  0.869978 -0.688857  -1.00311, 2.14849 -5.87074  4.45577  1.15941
22, 16.2654  11.8303 0.692302 -1.19072, 16.0893  11.6259 0.663363 -1.20046, 16.2291  11.5977 0.663219 -1.20611,-0.22292 -1.96571  -4.2009  1.29222
24, 7.58256  15.9131 -1.08467 -1.03876, 7.41801   15.811 -1.02076 -1.02522, 7.46111  15.8474 -1.04215  -1.0351, -1.60166 -0.413182  -3.92054 -0.351951
1,  11.9925   16.7122   0.81513 -0.615168, 12.6462  16.7947 0.851519 -0.60479,  12.4632   16.7332  0.854857 -0.606529, 3.92544 0.125553  4.87369 -1.40428
5,  11.0319   2.29619 -0.795208  -1.16552,  10.6969   2.08027 -0.813901  -1.09699,  10.7904   2.03444 -0.794536  -1.13153,  -2.18903   -11.3992 -0.0845565   -2.91607
6,  6.83256  -1.78072  0.946999 -0.951825,  6.43088  -2.17567  0.954649 -0.988703,  6.52591   -2.1369  0.937252 -0.984183,-4.48797  20.0015 -1.02917   3.3996
7, 1.95548  15.1241 -1.09047 -1.13779, 1.92098  15.5123 -1.03564 -1.10029, 1.94306  15.3635 -1.07884 -1.12896,-0.635086   1.58248  -1.06673 -0.776699
8, 11.0629   14.591 0.705534 0.888365, 11.8846  14.4505 0.678305  0.89082, 11.6794  14.4102 0.709673  0.89203, 5.57277 -1.23867  0.58659 0.412566
11, 20.3628  2.32458 0.767652 -1.02234, 20.3657  2.37181 0.808296 -1.00974, 20.4497  2.35767  0.80335 -1.01187, 0.42634  1.42334  4.65027 -1.02475
12,  13.0447   16.8334  -1.15554 -0.976513,  12.8694   16.5925  -1.16849 -0.979708,  12.9278   16.6677    -1.181 -0.969803,-0.896829 -0.984405   2.20379 -0.687132
14,  5.54504   5.17397  0.812975 -0.866144, 5.63349  5.29218 0.807634 -0.85125,  5.57813   5.29276  0.795146 -0.876537,0.596726  2.29591 -2.19303  1.19999
15,  3.66521   15.7138 -0.624999 -0.719579,  3.82429   15.6676 -0.663665 -0.722598,  3.79502   15.7351 -0.659977 -0.710218,  3.5416 0.135558   5.5965 -1.30094
17, 2.38239   14.033 -1.14015 -1.15199, 2.40234  14.1089 -1.09562 -1.20437, 2.39618  14.0927 -1.12047 -1.18426,0.578926 0.424983 -1.72604  2.80098
19,  11.488  11.4339  1.18179 -0.64807,  11.2105   11.2043    1.1597 -0.694327,   11.314   11.3047   1.15357 -0.678108,-1.51493 -1.13001 -2.38747  4.63491
20,  1.69494   5.47876 -0.788974 -0.780877,  1.44637   5.77234 -0.754647 -0.732224,  1.51291   5.73301 -0.759846 -0.722307,-10.7397  4.64055 -3.69181 -7.50049
21, 0.923172  0.891184 -0.659473 -0.991615, 0.843821  0.741593 -0.651791  -1.02555,  0.86611  0.762927 -0.665962  -1.01699,-6.18106 -14.3918 0.983992   2.5592
22, 16.2884  11.7906 0.692302 -1.19072, 16.4915  11.9854 0.740269 -1.19182, 16.4376  11.8891  0.71087 -1.19722,0.915627 0.835365  2.68198 0.546159
24,  7.5464  15.8785 -1.08467 -1.03876, 7.12736  15.9119 -1.15802 -1.05987, 7.19446  15.8896  -1.1138 -1.05039, -4.66373 0.0698927   2.68539   1.12048
1,  12.0197   16.6917   0.81513 -0.615168,  11.5434   16.9002  0.807173 -0.561961, 11.7568  16.8581 0.825264 -0.57896,-2.18687 0.996838  1.24329 -5.88577
5,  11.0054   2.25734 -0.795208  -1.16552,  10.7471   2.18693 -0.704634  -1.15779,  10.7511   2.14406 -0.738975  -1.14773,-2.31094 -5.01838 -7.07144 -1.52599
6,  6.86412  -1.81245  0.946999 -0.951825,  6.88737  -1.59847  0.949464 -0.939195,  6.81305    -1.727  0.944842 -0.956305,-0.744044  -4.71493 -0.227719  0.470694
7, 1.91913  15.0862 -1.09047 -1.13779, 1.76822  14.9275 -1.09811  -1.1173, 1.79945  15.0172 -1.09077  -1.1218, -6.23632 -0.457228 0.0274501  -1.40546
8, 11.0864  14.6206 0.705534 0.888365, 11.3849  15.0148 0.698085 0.908345, 11.4565  14.8854  0.70247 0.902187,  3.33859   1.81159 -0.434311   1.55589
11, 20.3884   2.2905 0.767652 -1.02234, 20.4284   2.1124  0.79053 -1.12523, 20.4392  2.15981 0.795421 -1.08196,0.248826 -5.70598  3.61727  5.83137
12,  13.0062   16.8008  -1.15554 -0.976513, 12.8329  16.7462 -1.16072 -1.00374,  12.8454   16.7212  -1.16847 -0.990764, -1.23632 -0.473942   1.11973   1.45941
14,  5.57214    5.1451  0.812975 -0.866144,  5.58695   5.26299  0.683013 -0.831098,  5.59072    5.2632  0.725842 -0.848455,0.333384   2.2954 -10.7178 -2.04228
15,  3.64438   15.6898 -0.624999 -0.719579,  3.62413   15.3874 -0.633984 -0.740617,   3.6577   15.4603 -0.643932 -0.729048, 0.36567 -1.46295  3.02931  1.31584
17, 2.34438  13.9946 -1.14015 -1.15199, 2.29357  13.9369 -1.14984 -1.21446,  2.3082   13.963 -1.13863 -1.20294, -1.54325 -0.226107 -0.133476   4.42216
19, 11.5274  11.4123  1.18179 -0.64807,  11.5816   11.0791   1.16735 -0.710157,  11.5301   11.1247   1.16211 -0.697941,0.0230241   -2.5198  -1.66456   7.69528
20,  1.66864   5.45273 -0.788974 -0.780877,  1.52198    5.6877 -0.804121 -0.879087,  1.51415   5.69218 -0.787205 -0.819205, -9.25851   4.39129 -0.224178   4.90837
21, 0.901189   0.85813 -0.659473 -0.991615,0.644182 0.958145 -0.65002 -1.02199, 0.689181  0.906551 -0.656135  -1.02005, -23.5254   5.64259 -0.506095   2.86749
22, 16.3115  11.7509 0.692302 -1.19072,   16.57  11.9579 0.595555 -1.15002, 16.5453  11.9335 0.639615 -1.16804, 1.43317  1.55361 -7.61041 -1.90501
24, 7.51025  15.8439 -1.08467 -1.03876, 7.56872   15.888  -1.1612 -1.03369,   7.476  15.8805 -1.14304 -1.04007,-0.455971  0.231065   5.38091  0.126307
1,  12.0468   16.6712   0.81513 -0.615168,  12.1674   17.0042  0.860416 -0.554734,  12.0812    16.967  0.847039 -0.563966,0.285449  1.77426  3.91455 -8.32321
5,  10.9789   2.21849 -0.795208  -1.16552,  10.6685   2.43456 -0.830589  -1.13245,  10.6813   2.36057 -0.795603  -1.13825,-2.71032  6.40457  0.04968 -2.33994
6,  6.89569  -1.84418  0.946999 -0.951825,  6.58413   -1.3614  0.923054 -0.897279,  6.64272  -1.45077  0.931342 -0.919774, -3.6685 -21.3323 -1.65325 -3.36736
7, 1.88278  15.0483 -1.09047 -1.13779, 2.04111  15.2487 -1.13003 -1.16191, 1.97843  15.1881   -1.115 -1.14655, 5.08038  0.92903  2.24942 0.769993
8, 11.1099  14.6502 0.705534 0.888365, 11.2103  14.8483 0.761259 0.879094, 11.2711  14.8634 0.738769 0.887906,   1.45088    1.45528    4.71057 -0.0516898
11,  20.414  2.25643 0.767652 -1.02234,  20.8559   1.74999  0.788454 -0.995155, 20.7681   1.8343 0.791165 -1.02836, 1.73426 -18.7075  3.06295 0.588583
12,  12.9677   16.7683  -1.15554 -0.976513,   12.721   16.5376  -1.13332 -0.873289, 12.7403  16.5718 -1.14676 -0.91818, -1.75354  -1.17191 -0.759357   -5.9736
14,  5.59924   5.11623  0.812975 -0.866144,  5.87777   5.10948  0.794006 -0.862477,  5.81872    5.1377  0.768003 -0.857137, 3.91984 0.419553 -5.53172 -1.03984
15,  3.62354   15.6658 -0.624999 -0.719579,  3.44745   15.6063  -0.59214 -0.751233,  3.49006   15.5679 -0.611947 -0.742737, -3.68391 -0.624947   -2.0882   3.21821
17, 2.30638  13.9562 -1.14015 -1.15199, 1.91555  13.9138 -1.13424 -1.19647, 1.99542  13.9159 -1.13596 -1.19894, -13.4827   -0.2892 -0.367345   4.07552
19, 11.5668  11.3907  1.18179 -0.64807,  11.8312   11.4537   1.18987 -0.648877,  11.7722   11.3745    1.1793 -0.667573,  1.77594 -0.142473 -0.210197   3.00926
20,  1.64234    5.4267 -0.788974 -0.780877,  1.46575   5.20814 -0.791282 -0.783018,  1.47073   5.31104 -0.789728 -0.796899, -10.4494  -2.13135 0.0955822   2.05189
21, 0.879207  0.825076 -0.659473 -0.991615, 0.990503  0.622844 -0.664808  -1.02676,  0.91772  0.679051 -0.661454  -1.02423, 4.38048 -17.6984 0.300385  3.28886
22, 16.3346  11.7112 0.692302 -1.19072, 16.1465  11.8306  0.61936 -1.19074, 16.2411   11.845 0.627043 -1.18208,-0.572557   1.14195  -9.42647 -0.725996
24, 7.47409  15.8092 -1.08467 -1.03876, 7.84775  15.9801 -1.07143 -1.16706, 7.75561  15.9496 -1.09873 -1.11854, 3.76661 0.887943  1.29597  7.68044
1,   12.074   16.6507   0.81513 -0.615168,  12.3119   16.4272  0.811386 -0.625256,  12.2662   16.5444   0.82503 -0.601913,  1.59231 -0.638539   1.21455  -2.15469
5,  10.9524   2.17964 -0.795208  -1.16552,  10.7315   1.94558 -0.781799  -1.27715,  10.7143    2.0302 -0.787062  -1.22414,-2.17407 -6.85613 -1.02443   5.0299
6,  6.92726  -1.87591  0.946999 -0.951825,   7.1079  -1.16986  0.999729 -0.955063,  7.01029  -1.24008  0.973664 -0.941543, 1.19869 -33.8944  2.81573 -1.08021
7, 1.84643  15.0103 -1.09047 -1.13779, 1.73062  14.8873 -1.10396 -1.16884, 1.77807  14.9464  -1.1082 -1.16036,  -3.7025 -0.426234     1.626   1.98333
8, 11.1334  14.6798 0.705534 0.888365, 10.9862  14.9783 0.772346 0.894285, 11.0559  14.9591 0.759481  0.89186,-0.696071   1.90246   7.64619   0.39333
11, 20.4396  2.22235 0.767652 -1.02234, 20.2462  2.36829 0.728295 -1.00463, 20.3695  2.24039 0.752239 -1.01362,-0.342825   0.81188  -2.00793 -0.852843
12,  12.9292   16.7357  -1.15554 -0.976513,  13.1192   17.1093  -1.18635 -0.950679,  13.0252   16.9814  -1.17118 -0.938192,0.742474  1.46776  1.35356 -3.92427
14,  5.62634   5.08736  0.812975 -0.866144,  6.07933   5.02096  0.771272 -0.878328,  6.02642   5.04077  0.770054 -0.870245,  7.11091 -0.915759  -5.27946  0.473531
15,  3.60271   15.6419 -0.624999 -0.719579,  3.84681    15.764 -0.585831 -0.670689,  3.76195   15.7144 -0.595758  -0.69818, 4.41982 0.464038 -4.67853 -2.97382
17, 2.26837  13.9178 -1.14015 -1.15199, 2.58761  13.6508 -1.26325 -1.20134, 2.44551  13.7014 -1.21455 -1.20046, 7.80891 -1.55476   6.5252  4.20676
19, 11.6062  11.3691  1.18179 -0.64807,  11.7601   11.2106   1.21946 -0.655896,  11.7718   11.2425   1.20411 -0.660374, 1.42681 -1.11376  1.88932  1.89856
20,  1.61604   5.40067 -0.788974 -0.780877,  2.09649   5.50317 -0.793606 -0.818426,  1.94967   5.45389  -0.79204 -0.810175, 20.6446  0.98534 0.388705  3.75205
21, 0.857224  0.792022 -0.659473 -0.991615, 0.566738  0.502324 -0.685029 -0.911069,  0.64075  0.534646 -0.676066  -0.95431,-25.2529 -32.4961  2.51619 -3.76203
22, 16.3577  11.6715 0.692302 -1.19072, 16.2238  11.2348 0.736401 -1.20347, 16.2326  11.3633 0.694625 -1.19537,-0.764517  -2.64096  0.335465   0.39044
24, 7.43793  15.7746 -1.08467 -1.03876,  7.3004  15.5878  -1.0113 -1.02381, 7.39481   15.661 -1.04475 -1.06004,-0.579762 -0.719986  -3.68048    2.0486
1,  12.1012   16.6302   0.81513 -0.615168, 11.9341  16.3201  0.82113 -0.53729, 12.0151  16.3662 0.822573   -0.562,-0.711207  -1.58769  0.913122  -8.64283
5,  10.9259   2.14079 -0.795208  -1.16552,   10.808   2.34248 -0.771682  -1.08485,   10.781   2.26326 -0.777541  -1.13801,-1.32606  5.72074 -2.22168 -2.36014
6,  6.95882  -1.90764  0.946999 -0.951825,  6.99497  -2.27947  0.899713 -0.928917, 7.00558  -2.0525 0.927953 -0.93387, 0.67192  7.59375 -2.01113 -1.88635
7, 1.81008  14.9724 -1.09047 -1.13779, 1.79933  14.8637 -1.11297 -1.09172, 1.78622  14.8738 -1.11114 -1.11795, -1.31836 -0.658929   1.89558  -1.74432
8, 11.1569  14.7094 0.705534 0.888365, 11.1042  14.6652 0.670039 0.849731, 11.0989   14.738 0.704206 0.865781,-0.520715  0.194146 -0.188242  -2.54222
11, 20.4652  2.18827 0.767652 -1.02234, 20.7223   2.3525 0.788578 -1.05867, 20.6486  2.31957  0.77474 -1.04144,0.896291  6.00008 0.923296  1.86837
