obs_id,true_value,meas_value,corr_value,diff(%)
14,  9.47444  0.987606  0.812975 -0.866144,  9.40411   1.40826  0.812746 -0.840125,  9.46045   1.33014  0.812783 -0.846565, -0.147665    34.6828 -0.0236006   -2.26051
15, 0.644389   12.2359 -0.624999 -0.719579,   1.1601   11.9428 -0.600654 -0.638766,  1.15547   12.0639 -0.617703 -0.677177, 79.3125 -1.40583 -1.16723 -5.89262
16, 17.1304  28.7131 0.992117 0.773403,  17.233  28.4161  1.01683 0.855294, 17.2136  28.4371  1.02945 0.841255, 0.485846 -0.961251   3.76336   8.77323
17,-3.12835  8.46508 -1.14015 -1.15199,-3.05146  8.55504  -1.1647 -1.19326,-3.08104  8.53945 -1.15213 -1.18631,-1.51235 0.878578  1.05011  2.97868
18,  22.6331    14.315   0.96444 -0.630509,  22.6419   14.4154  0.966517 -0.605325,  22.6666   14.3985  0.992092 -0.616606,0.148033 0.583289  2.86723  -2.2051
19, 17.1999  8.30154  1.18179 -0.64807,  17.3003   8.51311   1.14668 -0.680071,  17.3031   8.44575   1.17481 -0.658691, 0.599787   1.73723 -0.590092   1.63877
20, -2.11843   1.70454 -0.788974 -0.780877, -1.76728   1.94208 -0.819626 -0.712014, -1.81272   1.85521 -0.799118 -0.724644, -14.431   8.8392   1.2858 -7.20114
21, -2.26428  -3.90162 -0.659473 -0.991615, -2.17184   -3.9733 -0.689433 -0.976749, -2.22337  -3.97531 -0.666995 -0.974416,-1.80688   1.8887   1.1407 -1.73447
22, 19.6346  6.03544 0.692302 -1.19072,  19.927  5.89932 0.690357 -1.13873, 19.9028  5.87845 0.692262 -1.16606,    1.36607    -2.60115 -0.00576845    -2.07116
24, 2.30383  10.8579 -1.08467 -1.03876, 2.25119  10.7303 -1.21928 -1.07204, 2.24385  10.7625 -1.17408 -1.04888, -2.60314 -0.877861   8.24233  0.975027
1,  15.9595   13.7184   0.81513 -0.615168, 16.0647  13.6699 0.793961 -0.68108,  16.0592    13.622  0.824822 -0.660606, 0.62469 -0.70248  1.18906  7.38634
4, 25.9935  10.3697  1.19331 -0.90761,  26.2099   10.0184   1.21462 -0.890522,  26.2191   10.0524   1.22149 -0.904483, 0.867876  -3.05911    2.3612 -0.344536
5,  7.16185  -3.37601 -0.795208  -1.16552, 6.87821 -3.25733 -0.76535 -1.20261,  6.94002  -3.28491 -0.789144   -1.1936, -3.09742  -2.69851 -0.762612   2.40961
6,  11.4413  -6.41293  0.946999 -0.951825,  11.3503  -6.50904  0.958693 -0.884077,  11.3662  -6.51192  0.966912 -0.906673,-0.656578   1.54367   2.10281  -4.74374
7,-3.35147  9.58683 -1.09047 -1.13779,-3.36003  9.47443 -1.10697 -1.08136,-3.34077  9.45757 -1.11477 -1.10343,-0.31939 -1.34834  2.22805 -3.02009
8, 14.4964  18.9143 0.705534 0.888365, 14.3165  18.7766 0.762705 0.935308, 14.3657  18.8198 0.722553 0.914482,-0.902134 -0.499741   2.41227   2.93988
10, 16.5178  28.8498 -1.01197  0.92036,  16.3242   29.0626 -0.941175  0.858095,  16.3299   29.0433 -0.965145  0.886629,-1.13796 0.670783 -4.62715 -3.66504
11, 24.0988 -2.65081 0.767652 -1.02234, 23.9847 -3.17197 0.772824 -1.07971, 23.9914 -3.13207 0.775885  -1.0716,-0.4457  18.155 1.07243 4.81841
12,  7.42113    12.081  -1.15554 -0.976513,  7.55691   11.8638  -1.13148 -0.961321,   7.5584    11.919  -1.14611 -0.977981,  1.84974  -1.34046 -0.815818  0.150331
13, 14.7471  28.7208 0.997106  1.19529, 14.9124  28.8801 0.970737   1.2169, 14.9091  28.8478 0.966797  1.19956, 1.09858 0.442005 -3.03976 0.357711
14,  9.50154  0.958735  0.812975 -0.866144,  9.49796  0.966102   0.88964 -0.896591, 9.49623  1.02583 0.860284 -0.87752,-0.0558863    6.99836    5.81929    1.31341
15, 0.623555   12.2119 -0.624999 -0.719579, 0.404985   11.8798 -0.586045 -0.728018, 0.535041   11.9085 -0.598219 -0.708616,-14.1951 -2.48435 -4.28477  -1.5235
16, 17.1634  28.7389 0.992117 0.773403, 17.0723  29.0686 0.920648 0.889175, 17.1034  28.9612 0.962189 0.870939,-0.350055  0.773502  -3.01663   12.6112
17,-3.16636  8.42668 -1.14015 -1.15199, -3.3971   8.3562 -1.08724 -1.17706,-3.34754  8.38181 -1.11206 -1.18061, 5.72217 -0.53248 -2.46428  2.48382
18,  22.6653    14.294   0.96444 -0.630509,  22.1511   14.6352   1.03317 -0.618555,  22.2489   14.5894   1.01742 -0.617782,-1.83692  2.06645  5.49302 -2.01856
19, 17.2393  8.27993  1.18179 -0.64807,  16.8659   8.20869   1.22724 -0.657204,  16.9508   8.24701   1.20716 -0.657796, -1.67328 -0.397678   2.14709   1.50068
20, -2.14473   1.67851 -0.788974 -0.780877, -2.02351   2.16378 -0.880597 -0.798442, -1.99084   2.10439 -0.849495 -0.770217,-7.17504  25.3725  7.67095 -1.36512
21, -2.28626  -3.93468 -0.659473 -0.991615, -2.36473  -3.99732 -0.665804 -0.958183, -2.34351  -3.99916 -0.666272 -0.964382, 2.50408  1.63886  1.03104 -2.74629
22, 19.6577  5.99575 0.692302 -1.19072, 19.2483  5.92873 0.708693  -1.2092,  19.369  5.91278 0.702342 -1.19271,-1.46855 -1.38376  1.45015 0.166972
24, 2.26767  10.8232 -1.08467 -1.03876, 2.02644   10.763 -1.10895 -1.06689,  2.0583  10.7566 -1.13385 -1.06001,  -9.2328 -0.615351   4.53336   2.04582
1,  15.9866   13.6979   0.81513 -0.615168,  15.7162   13.6714  0.833412 -0.651748,  15.7822   13.6587   0.83009 -0.655124,-1.27905 -0.28607  1.83525  6.49511
4, 26.0333  10.3394  1.19331 -0.90761,  26.0065   10.3694   1.28481 -0.879785, 26.0518  10.3076   1.2606 -0.88918,0.0708186 -0.307361   5.63841  -2.03056
5,  7.13534  -3.41486 -0.795208  -1.16552,  7.18213  -3.68205 -0.794658   -1.2417,  7.13431  -3.61848 -0.792522  -1.22337,-0.0144548    5.96273  -0.337799    4.96309
6,  11.4728  -6.44466  0.946999 -0.951825,  11.6052  -6.63229  0.938077 -0.938707,  11.5683  -6.61629  0.949114 -0.926481,0.831984  2.66316 0.223389 -2.66269
7,-3.38782   9.5489 -1.09047 -1.13779,-3.55479  9.08829 -1.10715 -1.12213,-3.52328  9.14748 -1.11008 -1.11503, 3.99825 -4.20383  1.79808 -2.00095
8,   14.52  18.9439 0.705534 0.888365, 14.5866  19.2374 0.738197 0.896185, 14.5516  19.1684 0.732244 0.903217,0.217855  1.18504  3.78574  1.67181
10, 16.4841  28.8805 -1.01197  0.92036, 16.3287  28.5131 -1.10495  0.86792, 16.3229  28.6128 -1.05155 0.875004,-0.977598 -0.927036   3.91065  -4.92812
11, 24.1244 -2.68489 0.767652 -1.02234,  24.0968  -3.02609  0.769399 -0.980941, 24.0826 -3.05118 0.771886 -1.01555,-0.173274   13.6425  0.551437 -0.663886
12,  7.38261   12.0484  -1.15554 -0.976513,  7.16139   12.1858  -1.19379 -0.995034,  7.22522   12.1324  -1.17562 -0.988487,-2.13193 0.697446  1.73798   1.2262
13, 14.7804  28.7607 0.997106  1.19529, 15.1922  28.8782 0.947736  1.17289, 15.1475  28.8799 0.955045  1.18308,  2.4838  0.41452 -4.21837 -1.02135
14,  9.52864  0.929864  0.812975 -0.866144,   9.0685  0.718963  0.814054 -0.869564,  9.14971  0.768424  0.831662 -0.872634,-3.97674 -17.3617  2.29855 0.749277
15, 0.602722   12.1879 -0.624999 -0.719579, 0.526201   12.1024 -0.680265  -0.71599, 0.524087   12.0637 -0.648925  -0.71315, -13.0467  -1.01936   3.82817 -0.893516
16, 17.1965  28.7646 0.992117 0.773403, 17.2277  28.4109  1.03478 0.812383, 17.2114   28.514  1.00706 0.834684,0.0862917  -0.87137   1.50645   7.92362
17,-3.20436  8.38828 -1.14015 -1.15199,-3.39957   8.4257 -1.14772  -1.1824,-3.39697  8.41087  -1.1341  -1.1817,   6.0107  0.269289 -0.530713   2.57897
18,  22.6974    14.273   0.96444 -0.630509,  22.9813   14.4869   1.01328 -0.576642,  22.8569   14.5016   1.01494 -0.592365,0.702539  1.60145  5.23591 -6.04965
19, 17.2787  8.25833  1.18179 -0.64807,   17.484   8.18988   1.23795 -0.668292,  17.3962   8.19613   1.22624 -0.664287, 0.680162 -0.753174   3.76185   2.50227
20, -2.17103   1.65248 -0.788974 -0.780877, -2.21235   1.91913 -0.767618 -0.653921,  -2.1778   1.94775 -0.798914  -0.69836,0.311928  17.8684   1.2599 -10.5672
21, -2.30825  -3.96773 -0.659473 -0.991615, -2.31692     -4.55 -0.680029   -1.0469, -2.32563  -4.45775 -0.674769  -1.01544,0.753304  12.3501  2.31949  2.40257
22, 19.6808  5.95606 0.692302 -1.19072, 19.8176  5.29774 0.655289 -1.22092, 19.7418  5.40016 0.673309 -1.21021,0.309913 -9.33335 -2.74355  1.63645
24, 2.23151  10.7886 -1.08467 -1.03876, 1.97187  10.6483 -1.17359 -1.05162, 1.98047  10.6613 -1.15842 -1.05483,  -11.25 -1.17957  6.79862  1.54793
1,  16.0138   13.6774   0.81513 -0.615168,  15.8199   13.9567  0.769941 -0.639925,   15.818   13.8997  0.792917 -0.645695, -1.2228  1.62576 -2.72506  4.96237
4, 26.0731  10.3091  1.19331 -0.90761,  26.4428   10.8968   1.26037 -0.875214, 26.3806  10.7866   1.2605 -0.88048, 1.17946  4.63123  5.62999 -2.98918
5,  7.10883  -3.45371 -0.795208  -1.16552,  7.29672  -3.63277 -0.778244  -1.12495,  7.26311  -3.63732 -0.783676  -1.16254,  2.17017   5.31631  -1.45015 -0.255597
6,  11.5044  -6.47638  0.946999 -0.951825,   11.566  -6.15352  0.969671 -0.936818,  11.5721  -6.24146  0.961815 -0.932814,0.588233 -3.62736  1.56458 -1.99727
7,-3.42417  9.51098 -1.09047 -1.13779,-3.72555  9.78719  -1.1045 -1.15392, -3.6961  9.66656 -1.10665 -1.13899, 7.94154  1.63587  1.48351 0.105317
8, 14.5435  18.9735 0.705534 0.888365, 14.5563  18.6835 0.747079 0.874126,14.5599 18.7752 0.74141 0.88518,  0.11265  -1.04542   5.08496 -0.358514
10, 16.4504  28.9112 -1.01197  0.92036, 16.2209  28.7304  -1.0785 0.862512, 16.2328  28.7146 -1.06821 0.867293, -1.32278 -0.679822   5.55742  -5.76587
11,   24.15 -2.71897 0.767652 -1.02234, 24.2781 -2.61055 0.783314 -1.02586, 24.2479 -2.69508 0.778967 -1.02187,  0.405369  -0.878783    1.47397 -0.0460703
12,  7.34409   12.0159  -1.15554 -0.976513,  7.31091   11.6788  -1.26766 -0.953836,  7.28851   11.7538  -1.23249 -0.967119,-0.756788   -2.1812   6.65939 -0.962054
13, 14.8136  28.8005 0.997106  1.19529, 15.0052  29.0349 0.953633  1.17131, 15.0362  29.0143 0.954153  1.17582, 1.50299  0.74219 -4.30784  -1.6289
14,  9.55574  0.900992  0.812975 -0.866144,  9.73853  0.360777  0.819548 -0.844493,  9.63857   0.42825  0.824238 -0.855284,0.866803  -52.469  1.38539 -1.25383
15, 0.581889   12.1639 -0.624999 -0.719579, 0.508621   12.3464  -0.62081 -0.724835,  0.50757   12.2918 -0.631548 -0.720338, -12.772  1.05136  1.04796 0.105413
16, 17.2296  28.7904 0.992117 0.773403, 17.1934  28.7348  1.01426 0.766725, 17.2026  28.7003   1.0115 0.792705,-0.156732 -0.313121   1.95413   2.49569
17,-3.24237  8.34988 -1.14015 -1.15199,-3.11816  8.51158 -1.20699 -1.16074,-3.17467  8.48666 -1.17912 -1.16873,-2.0878 1.63809 3.41729  1.4527
18,  22.7296    14.252   0.96444 -0.630509,  22.7932   14.5131  0.948545 -0.652783,  22.8104   14.5074  0.973894 -0.629702,  0.3559  1.79221 0.980253 -0.12799
19, 17.3181  8.23673  1.18179 -0.64807,  17.3386   8.19135   1.07769 -0.615408,  17.3559   8.18834   1.13442 -0.634076, 0.218532 -0.587461  -4.00771  -2.15938
20, -2.19733   1.62645 -0.788974 -0.780877, -2.45268   1.78577 -0.799227 -0.791309, -2.40847   1.81032 -0.799135 -0.755821, 9.60887  11.3047  1.28794 -3.20864
21, -2.33023  -4.00079 -0.659473 -0.991615,-2.28309 -4.40699 -0.67368 -1.02746, -2.29467  -4.42208 -0.674089  -1.02286,-1.52598  10.5303   2.2163  3.15078
22, 19.7038  5.91637 0.692302 -1.19072, 19.7718  5.54937  0.64346 -1.15995, 19.7704   5.5157 0.654862 -1.17913, 0.337971  -6.77225  -5.40806 -0.973751
24, 2.19536   10.754 -1.08467 -1.03876,  1.95004   10.8355  -1.11111 -0.989634, 1.94866  10.7983 -1.12918 -1.01452,-11.2373 0.412074   4.1032 -2.33355
1,   16.041   13.6569   0.81513 -0.615168,   15.835   13.3461  0.791334 -0.588688,  15.8367    13.441  0.791938 -0.610522, -1.27362  -1.58076   -2.8452 -0.755203
3, 23.5391  26.0774 0.800367 0.913709, 23.2138   26.297 0.834793 0.938769, 22.8841  25.9236 0.834691 0.938661, -2.78245 -0.589852    4.2886   2.73077
4, 26.1129  10.2789  1.19331 -0.90761,  25.8876   9.94994   1.24484 -0.962354, 25.9829  10.0936  1.25076 -0.93117,-0.497726  -1.80271   4.81398    2.5959
5,  7.08233  -3.49256 -0.795208  -1.16552,   7.019 -3.71026 -0.77318 -1.15014,  7.05784  -3.70415 -0.777213  -1.15488,-0.345708    6.0581  -2.26291 -0.912613
6,   11.536  -6.50811  0.946999 -0.951825,   11.575  -6.54218  0.903118 -0.901381,  11.5801   -6.4941  0.925535 -0.913418, 0.382148 -0.215247   -2.2665  -4.03512
7,-3.46052  9.47305 -1.09047 -1.13779,-3.32169   9.4216 -1.06217 -1.10208,-3.39487  9.45853 -1.07912  -1.1162, -1.89698 -0.153274   -1.0412  -1.89784
8,  14.567  19.0031 0.705534 0.888365,  14.663  19.0403 0.559504 0.928406, 14.6487  18.9984 0.628995 0.911922,  0.560885 -0.0249219   -10.8484    2.65164
10, 16.4166  28.9419 -1.01197  0.92036, 16.421 29.0457 -1.0452 0.96576, 16.3812   28.992 -1.05396 0.928183,-0.215835   0.17341    4.1495   0.84996
11, 24.1756 -2.75305 0.767652 -1.02234,  24.215 -2.73636  0.80467 -1.04297, 24.2255 -2.73511 0.794846 -1.03491,0.206407 -0.65153  3.54244  1.22977
12,  7.30557   11.9833  -1.15554 -0.976513,  7.50637   11.7921  -1.17396 -0.925571,  7.46035   11.7796  -1.19628 -0.941433, 2.11856 -1.70013  3.52637  -3.5924
13, 14.8468  28.8404 0.997106  1.19529,14.7499  28.683 1.06477 1.19223,14.8067  28.749 1.02248 1.18592,-0.270073 -0.316845   2.54509 -0.783929
14,  9.58284  0.872121  0.812975 -0.866144,   9.8199  0.860284  0.703905 -0.828313,   9.7923    0.7783  0.749885 -0.838564, 2.18576 -10.7577 -7.76036 -3.18424
15, 0.561055   12.1399 -0.624999 -0.719579, 0.638046   11.9428 -0.672531 -0.707566, 0.610988   12.0007  -0.65686 -0.712481,  8.89986  -1.14678   5.09779 -0.986446
16, 17.2627  28.8162 0.992117 0.773403, 17.4917  29.1507  1.00789 0.740176, 17.4462  29.0751   1.0093 0.760287, 1.06349 0.898405  1.73173 -1.69586
17,-3.28037  8.31148 -1.14015 -1.15199,-3.36888  8.56227 -1.08509  -1.0614,-3.34113  8.54204 -1.12102 -1.10238, 1.85218  2.77401 -1.67797 -4.30644
18,  22.7617    14.231   0.96444 -0.630509,  22.8805   14.2914  0.963286 -0.694469,  22.8738   14.3261  0.967342 -0.669752,0.492396 0.668325 0.300953  6.22401
19, 17.3575  8.21513  1.18179 -0.64807,  17.2602    7.9162   1.14094 -0.624379,   17.284   7.96093   1.13843 -0.628111,-0.423502   -3.0943  -3.66836  -3.07985
20, -2.22363   1.60042 -0.788974 -0.780877, -2.10744   1.17557 -0.760619 -0.747246, -2.16573   1.28415 -0.775294 -0.750589,-2.60352 -19.7615 -1.73378 -3.87865
21, -2.35221  -4.03384 -0.659473 -0.991615, -2.14173  -3.92189 -0.663576 -0.999475, -2.17295  -4.01701 -0.667572  -1.00835, -7.62088 -0.417125   1.22815   1.68738
22, 19.7269  5.87668 0.692302 -1.19072, 19.4844  5.91055 0.697261 -1.21698, 19.5393  5.83316 0.681032 -1.20247,-0.950894 -0.740489  -1.62802  0.986926
24,  2.1592  10.7194 -1.08467 -1.03876, 2.06586  10.9584 -1.13276 -1.03808, 2.03827  10.9238 -1.13137 -1.02906, -5.60064   1.90762   4.30543 -0.933311
1,  16.0681   13.6364   0.81513 -0.615168,  16.0202   13.7165   0.80751 -0.598297,  15.9922   13.6638   0.80158 -0.602933,-0.472464   0.20115  -1.66235  -1.98879
3, 23.5658  26.1079 0.800367 0.913709,  23.584  25.9459 0.729324 0.923363, 23.4767  25.9473 0.764541 0.928463,-0.377937 -0.615077  -4.47619    1.6147
4, 26.1527  10.2486  1.19331 -0.90761,  26.3858   10.0343    1.1525 -0.918603,  26.3213   10.0394   1.19007 -0.923406, 0.644947  -2.04185 -0.271752   1.74045
5,  7.05582  -3.53142 -0.795208  -1.16552,  7.46317  -3.51677 -0.704005  -1.14333, 7.38649 -3.55698 -0.73192 -1.14772, 4.68645 0.724036 -7.95863 -1.52721
6,  11.5675  -6.53984  0.946999 -0.951825,  11.8215   -6.3211  0.927183 -0.873131,   11.784  -6.35727  0.926577 -0.888497, 1.87148 -2.79158 -2.15647 -6.65336
7,-3.49687  9.43512 -1.09047 -1.13779,-3.47833  9.23553 -1.09511 -1.20108, -3.4699  9.26848 -1.08901 -1.16868,-0.771361   -1.7662 -0.134255   2.71461
8, 14.5905  19.0327 0.705534 0.888365, 14.4384  19.3657 0.723414 0.843623, 14.4797  19.3056 0.687324 0.869748,-0.759422   1.43339  -2.58108  -2.09568
10, 16.3829  28.9725 -1.01197  0.92036, 16.1485  29.3775 -1.09584 0.955331, 16.1836  29.3144 -1.07986 0.945001,-1.21618  1.18005  6.70913  2.67729
11, 24.2012 -2.78713 0.767652 -1.02234,  24.1535  -2.56359  0.823667 -0.986712, 24.1711  -2.6002 0.812647  -1.0051,-0.124318  -6.70663   5.86136  -1.68641
12,  7.26706   11.9508  -1.15554 -0.976513, 6.88331  11.6653 -1.21313  -1.0303,  6.97895   11.6799  -1.20676 -0.996364, -3.9645 -2.26657   4.4325  2.03283
13, 14.8801  28.8802 0.997106  1.19529, 14.6808  28.9542 0.953878  1.26851, 14.7092  28.9249 0.980065  1.23698,-1.14842 0.154621 -1.70908  3.48796
14,  9.60994  0.843249  0.812975 -0.866144,  9.72899  0.513591  0.875309 -0.891024,  9.74492  0.555673  0.827392 -0.871013, 1.40463 -34.1034  1.77332 0.562111
15, 0.540222   12.1159 -0.624999 -0.719579, 0.584033   11.9955 -0.677471 -0.709681,   0.5849   11.9922 -0.669599 -0.710748, 8.27024 -1.02134  7.13607 -1.22722
16, 17.2957   28.842 0.992117 0.773403, 17.2233  29.0528 0.969646 0.810529, 17.2689  29.0614 0.984763 0.791333,-0.154886  0.760764 -0.741209   2.31828
17,-3.31838  8.27308 -1.14015 -1.15199, -3.3903  8.38441 -1.12318 -1.14386, -3.3882  8.40588 -1.12236 -1.12803, 2.10416  1.60514 -1.56086 -2.07992
18,  22.7938   14.2099   0.96444 -0.630509,  23.1673   14.1376   1.03662 -0.618182,  23.1209   14.1673   1.01018 -0.637898,  1.43472 -0.300271   4.74312   1.17198
19, 17.3969  8.19352  1.18179 -0.64807,  17.3102   8.13707   1.12773 -0.690862,  17.3123   8.10186   1.13182 -0.666871,-0.48611 -1.11868 -4.22838  2.90105
20, -2.24993   1.57439 -0.788974 -0.780877, -2.14614    1.2835 -0.814379  -0.79148,  -2.1543   1.27909 -0.799445 -0.775858, -4.25023  -18.7567   1.32723 -0.642634
21, -2.37419  -4.06689 -0.659473 -0.991615, -1.90642  -3.89589 -0.605467 -0.981393, -1.95775  -3.92341 -0.629157 -0.991671,  -17.5403   -3.52819   -4.59695 0.00569229
22,   19.75  5.83699 0.692302 -1.19072, 19.7345  5.60689 0.727595 -1.14773, 19.7038  5.64014 0.709828 -1.16866,-0.233711  -3.37238   2.53157  -1.85285
24, 2.12305  10.6847 -1.08467 -1.03876,  2.29289   10.5097  -1.11822 -0.970838,  2.24084   10.5774  -1.12321 -0.993119, 5.54839 -1.00421  3.55288 -4.39333
1,  16.0953   13.6158   0.81513 -0.615168,  16.5292   13.5688    0.8076 -0.574566, 16.4384  13.5822 0.805357 -0.58541,  2.13126 -0.246994  -1.19893  -4.83736
3, 23.5924  26.1383 0.800367 0.913709,  23.267  26.0711 0.853883 0.939083, 23.3085  26.0548  0.82035 0.935111,  -1.2033 -0.319775   2.49683   2.34228
4, 26.1924  10.2184  1.19331 -0.90761,  26.5382   10.1121   1.20791 -0.870621,  26.5067   10.0937   1.20112 -0.890772, 1.19982 -1.21972  0.65381  -1.8552
5,  7.02931  -3.57027 -0.795208  -1.16552,  6.99788  -3.36976 -0.712065  -1.02341, 7.06279 -3.40972 -0.71969 -1.07087,0.476185 -4.49683 -9.49667 -8.12125
6,  11.5991  -6.57157  0.946999 -0.951825, 11.9018 -6.56067 0.845089 -0.95317,  11.8862  -6.52983  0.876224 -0.928486,  2.47471 -0.635153  -7.47356  -2.45202
7,-3.53322   9.3972 -1.09047 -1.13779, -3.59902   9.60502 -0.994053  -1.15906,-3.58233  9.53816 -1.03033 -1.16269, 1.38989  1.50002 -5.51485  2.18837
8,  14.614  19.0624 0.705534 0.888365,  15.025  19.1347  0.76721 0.820725, 14.9321  19.1702 0.736754 0.839428, 2.17652  0.56582  4.42507 -5.50871
10, 16.3492  29.0032 -1.01197  0.92036,  16.1291    28.961 -0.933707  0.936548,  16.1327   29.0295 -0.989537  0.939734,-1.32408 0.090714 -2.21686  2.10503
11, 24.2268  -2.8212 0.767652 -1.02234,  24.3019  -2.94908  0.791777 -0.967533,  24.2834  -2.89284   0.79976 -0.981918,0.233738  2.53936  4.18257 -3.95403
12,  7.22854   11.9182  -1.15554 -0.976513,  7.35988   11.8402  -1.14607 -0.943118,  7.28497   11.8058   -1.1692 -0.963434, 0.780707 -0.942952    1.1826  -1.33933
13, 14.9133    28.92 0.997106  1.19529,14.7196 29.0265  1.0495 1.22689,14.7237 29.0157 1.02298 1.23075,-1.27134 0.330897  2.59447  2.96682
14,  9.63704  0.814378  0.812975 -0.866144,  9.53421   0.24197  0.825065 -0.954295,  9.57665  0.292534  0.825927 -0.922516,-0.626679  -64.0788   1.59316   6.50837
15, 0.519389    12.092 -0.624999 -0.719579, 0.658332   12.3253 -0.666137 -0.745108, 0.641283   12.2617 -0.667449 -0.731944,23.4688   1.404   6.792 1.71838
16, 17.3288  28.8678 0.992117 0.773403, 17.8608  29.2115  1.08728 0.765326, 17.7614  29.1895  1.04818 0.775273, 2.49657  1.11436  5.65108 0.241839
17,-3.35638  8.23468 -1.14015 -1.15199,-3.15602  8.54291 -1.16889 -1.25398,-3.20412   8.5116 -1.15108 -1.20585,-4.53659   3.3628 0.958628   4.6751
18,   22.826   14.1889   0.96444 -0.630509,  22.9766   14.1024  0.942892 -0.625056,  23.0082   14.1102  0.968576 -0.629966,  0.798194  -0.554833   0.428828 -0.0861206
19, 17.4363  8.17192  1.18179 -0.64807,  17.8374    7.9099   1.18215 -0.703945,  17.7507   7.94007   1.16298 -0.689803, 1.80317 -2.83715 -1.59145  6.43955
20, -2.27622   1.54836 -0.788974 -0.780877, -2.52721    1.7569 -0.805243 -0.786174, -2.46554   1.66717 -0.803067 -0.782177, 8.31722  7.67294  1.78632 0.166584
22, 19.7731  5.79729 0.692302 -1.19072, 19.5215  5.60867 0.751173 -1.16263, 19.5582  5.60735 0.735358 -1.16493,-1.08652  -3.2765  6.21922 -2.16566
24, 2.08689  10.6501 -1.08467 -1.03876, 2.33321  10.9546 -1.00496 -1.09577, 2.31029  10.8814 -1.05011 -1.05651, 10.7048  2.17167 -3.18635  1.70948
1,  16.1225   13.5953   0.81513 -0.615168,  16.0714   13.6663  0.714342 -0.672761,  16.1414   13.6477  0.749063 -0.639384,0.117393 0.385269 -8.10507  3.93655
3, 23.6191  26.1688 0.800367 0.913709, 23.0999  26.3194 0.824483 0.857542, 23.1419  26.2777 0.822882 0.887119,-2.02061 0.416225  2.81314 -2.91021
4, 26.2322  10.1881  1.19331 -0.90761,  26.4108   10.3846   1.15125 -0.899336,   26.435   10.3275   1.17028 -0.896029,0.772931  1.36806 -1.92997 -1.27597
5,  7.00281  -3.60912 -0.795208  -1.16552,  7.41056  -3.52712 -0.832355  -1.15691,  7.34415  -3.51271 -0.789279  -1.12405,  4.87444  -2.67114 -0.745568   -3.5579
6,  11.6307  -6.60329  0.946999 -0.951825,  11.7447  -6.82057  0.926531 -0.928757,  11.7752   -6.7743  0.907296 -0.928683, 1.24255  2.58973 -4.19242 -2.43137
7,-3.56957  9.35927 -1.09047 -1.13779,-3.73828   9.6136 -1.00906 -1.22445,-3.71659  9.59316  -1.0172 -1.20085, 4.11866  2.49901 -6.71908  5.54188
8, 14.6376   19.092 0.705534 0.888365, 14.7015  19.0008 0.670686 0.852518, 14.7468   19.036 0.695893 0.847496, 0.746636 -0.293256  -1.36643  -4.60053
10, 16.3154  29.0339 -1.01197  0.92036, 16.2877  29.1333 -1.04266 0.879995, 16.2541  29.1203 -1.02235 0.902822,-0.37572 0.297606  1.02545 -1.90562
11, 24.2524 -2.85528 0.767652 -1.02234, 24.0573 -2.54099 0.724955 -1.03768, 24.1022 -2.60958   0.7535 -1.01634,-0.619328  -8.60502   -1.8436 -0.587323
12,  7.19002   11.8856  -1.15554 -0.976513, 6.96498  11.6566 -1.23325 -1.01475,  7.01493   11.6773  -1.20881 -0.995164, -2.4352 -1.75262  4.61066  1.90992
13, 14.9465  28.9599 0.997106  1.19529,14.8977 29.2356 1.06066 1.26308,14.8728 29.2038 1.04628 1.25075,-0.493116  0.842168   4.93163   4.63994
14,  9.66414  0.785506  0.812975 -0.866144, 9.33136 0.819072 0.766552 -0.91837,  9.37985  0.719819  0.789201 -0.919891,-2.94168 -8.36244 -2.92433  6.20536
15, 0.498555    12.068 -0.624999 -0.719579, 0.411453   12.2022 -0.612876 -0.763565, 0.448518   12.2084 -0.633744 -0.751491,-10.0366  1.16358  1.39931   4.4348
16, 17.3619  28.8935 0.992117 0.773403, 17.3066  28.9898  1.03937 0.778684, 17.3938  29.0299  1.04268 0.777356,0.184002 0.472065  5.09657 0.511154
17,-3.39439  8.19628 -1.14015 -1.15199,-3.48926  8.13409  -1.2073 -1.14314, -3.4454  8.19427 -1.18586 -1.16713,   1.50293 -0.0245275    4.00851    1.31391
18,  22.8581   14.1679   0.96444 -0.630509,  23.3222   13.6635  0.939176 -0.633957,  23.272  13.7393 0.950437 -0.63248, 1.81038 -3.02492 -1.45189 0.312606
19, 17.4757  8.15032  1.18179 -0.64807,  17.4806   7.86113   1.15143 -0.653088,  17.5356   7.87116    1.1558 -0.667119,0.343004 -3.42517 -2.19859   2.9392
20, -2.30252   1.52233 -0.788974 -0.780877, -2.50599   1.28526 -0.777719 -0.810343, -2.50351   1.34859 -0.787403 -0.799624,  8.72907  -11.4128 -0.199082   2.40085
22, 19.7961   5.7576 0.692302 -1.19072, 19.8104  5.75727 0.710224 -1.25951, 19.7698  5.72349  0.71985 -1.22336,-0.133126 -0.592477   3.97911   2.74144
24, 2.05074  10.6155 -1.08467 -1.03876, 2.05257  10.6418  -1.1808 -0.93543,  2.09202   10.6784   -1.1309 -0.981702, 2.01307 0.592581   4.2621 -5.49243
1,  16.1497   13.5748   0.81513 -0.615168,  16.3625   13.5323  0.792322 -0.682103,  16.3276    13.549  0.775821 -0.665796,  1.10201 -0.190597  -4.82247   8.23005
