obs_id,true_value,meas_value,corr_value,diff(%)
21,-0.439739  -1.15815 -0.659473 -0.991615,-0.464056  -1.19277 -0.647359   -1.0425,-0.430691  -1.24095 -0.642958  -1.01953,-2.05745  7.14876 -2.50422  2.81512
22, 17.7192  9.32976 0.692302 -1.19072, 18.1887  9.68027 0.791152 -1.19222, 18.1237  9.57021 0.741443 -1.20878,2.28274 2.57719 7.09815 1.51631
24, 5.30475  13.7317 -1.08467 -1.03876,  5.19375   13.9755  -1.18633 -0.930649,  5.12896   13.9816  -1.12951 -0.967351, -3.3138  1.81954  4.13379 -6.87399
1,  13.7043   15.4204   0.81513 -0.615168,  13.3064   15.2944  0.765373 -0.561354,   13.423   15.2855  0.799655 -0.575994, -2.05224 -0.874391   -1.8985  -6.36804
4,  22.692  12.8807  1.19331 -0.90761,  23.3393    12.884   1.26942 -0.848891, 23.1827  12.9604  1.23326 -0.88881, 2.16239 0.619182  3.34786 -2.07138
5,  9.36195 -0.151403 -0.795208  -1.16552,  9.01508  0.115123 -0.809278  -1.19604,  9.08588  0.104029 -0.788282  -1.19053, -2.94885   -168.71 -0.870944    2.1457
6,  8.82125  -3.77956  0.946999 -0.951825,  8.71061  -3.62158  0.987208 -0.936697,  8.75628  -3.70197   0.98604 -0.933732,-0.736485  -2.05292   4.12269  -1.90087
7,-0.334505   12.7347  -1.09047  -1.13779,-0.604852   12.4982  -1.07789  -1.16716,-0.53074  12.5371 -1.07554 -1.15531, 58.6644 -1.55192 -1.36944  1.53922
8, 12.5445  16.4565 0.705534 0.888365, 12.3988  16.6116 0.589961 0.924433, 12.4162  16.5776 0.639823 0.908878, -1.0223 0.735353 -9.31362  2.30898
11,  21.975 0.177665 0.767652 -1.02234,  21.7104 0.0291522  0.731686  -1.04208,  21.7997 0.0505221  0.745165  -1.05426,-0.79753 -71.5633 -2.92942  3.12224
12,  10.6181   14.7827  -1.15554 -0.976513,  10.3413   14.3611   -1.1811 -0.987482,  10.3517   14.5219  -1.16558 -0.984007,-2.50899 -1.76388 0.869628 0.767415
14,  7.25229   3.35507  0.812975 -0.866144,  7.30603   3.29146  0.830587 -0.781216,   7.3386   3.26133    0.8165 -0.806648,  1.1902 -2.79383 0.433661 -6.86904
15,  2.35272   14.2027 -0.624999 -0.719579,  2.41597   13.8243 -0.665109  -0.83555,  2.41944   13.8947 -0.652306 -0.786731,2.83608 -2.1684 4.36914 9.33216
17,-0.0119323    11.6139   -1.14015   -1.15199,-0.337503   11.7697  -1.11666  -1.10434,-0.235011   11.8226  -1.13345  -1.11619,  1869.53   1.79733 -0.587675  -3.10837
18,  19.9969   16.0384   0.96444 -0.630509,  19.6259   15.5109  0.981699 -0.681478, 19.7181  15.6535 0.979035  -0.6571,-1.39432 -2.39968  1.51332  4.21741
19, 13.9697   10.073  1.18179 -0.64807,  14.1181   10.0864   1.13446 -0.604734,  14.0973   10.0453   1.16581 -0.634117,0.912944 -0.27407 -1.35162 -2.15309
20, 0.038097   3.83893 -0.788974 -0.780877,-0.198951   4.23886 -0.745308 -0.800715,-0.200882   4.17664 -0.764981 -0.774777,  -627.29   8.79715  -3.04095 -0.781105
21,-0.461721  -1.19121 -0.659473 -0.991615,-0.613701  -1.17268 -0.672282 -0.980539,-0.577379  -1.19563 -0.661102 -0.995419, 25.0492 0.371216 0.247087 0.383613
22, 17.7423  9.29007 0.692302 -1.19072, 17.7003  9.23037 0.692013 -1.23616, 17.8011  9.29776 0.710836 -1.22574,0.331421 0.082699  2.67706  2.94069
24, 5.26859  13.6971 -1.08467 -1.03876, 5.52851  13.7754 -1.12403 -1.02514, 5.43009  13.8144 -1.12607 -1.00309, 3.06521 0.856427  3.81605 -3.43334
1,  13.7314   15.3999   0.81513 -0.615168,  13.9081   15.4039  0.793334 -0.574517,  13.8049    15.373  0.795808 -0.575064, 0.535078 -0.174697  -2.37045  -6.51924
4, 22.7318  12.8504  1.19331 -0.90761,  22.8572   13.3323   1.21584 -0.918415,  22.9397   13.2418   1.22245 -0.907055,  0.914827    3.04581    2.44132 -0.0611736
5,  9.33544 -0.190253 -0.795208  -1.16552,   9.11986 -0.0401085   -0.80302   -1.11819,   9.10627 -0.0164511  -0.797383   -1.14583,-2.45484 -91.3531  0.27348 -1.68925
6,  8.85282  -3.81129  0.946999 -0.951825, 8.65156 -3.80136 0.899372 -0.96807,  8.68237  -3.78606  0.932459 -0.954963, -1.92536 -0.661929  -1.53535  0.329689
7,-0.370854   12.6968  -1.09047  -1.13779,-0.0965503    13.0283  -0.998031   -1.09331,-0.202228   12.9091  -1.02757  -1.11692,-45.4696  1.67225 -5.76771  -1.8342
8,  12.568  16.4861 0.705534 0.888365, 12.3695  16.6826 0.668059 0.966782, 12.3849  16.6659 0.657265 0.944674,-1.45718  1.09016 -6.84147  6.33845
11, 22.0005 0.143587 0.767652 -1.02234,  21.8658  0.302911    0.7735 -0.986207, 21.8565 0.238307 0.762682 -1.01216,-0.654534   65.9669 -0.647485 -0.995508
12,  10.5796   14.7501  -1.15554 -0.976513, 10.5954  14.9173 -1.14944 -0.87846, 10.5318  14.8211 -1.15557 -0.91872,-0.451678  0.481165 0.0028989   -5.9183
14,  7.27939    3.3262  0.812975 -0.866144,  7.12496   2.97358  0.782117 -0.889687,  7.17912   3.03216  0.795219 -0.858003, -1.37738  -8.84016  -2.18402 -0.939925
15,  2.33188   14.1787 -0.624999 -0.719579,  2.21798   14.2259 -0.674768 -0.718772,   2.2584   14.1455 -0.666212 -0.744684,  -3.1512 -0.234021   6.59408   3.48884
17,-0.0499374    11.5755   -1.14015   -1.15199,-0.288864   12.0316  -1.13241  -1.10813,-0.285244   11.9762  -1.13281  -1.11118,  471.202    3.4619 -0.644229  -3.54316
18,  20.0291   16.0174   0.96444 -0.630509, 19.9059   16.031 0.961828 -0.68262, 19.8709   15.941 0.968421 -0.67282, -0.7898 -0.47692 0.412766  6.71069
19, 14.0091  10.0513  1.18179 -0.64807,  14.1943   9.63115   1.10678 -0.695045,  14.1811   9.71953   1.12933 -0.671823,  1.2276 -3.30127 -4.43837  3.66519
20,0.0117979    3.8129 -0.788974 -0.780877, -0.25206    3.8848 -0.878759 -0.821888,-0.246499    3.9446 -0.835303 -0.803928,-2189.34  3.45424  5.87209  2.95197
21,-0.483704  -1.22426 -0.659473 -0.991615,-0.745104  -1.48477 -0.614914  -1.00934,-0.712213  -1.42717 -0.632575  -1.00406, 47.2416  16.5737 -4.07865  1.25468
22, 17.7654  9.25038 0.692302 -1.19072, 17.8672  9.12087 0.770112 -1.28561, 17.8578  9.15138 0.747476 -1.26276, 0.52024 -1.07026  7.96956  6.04994
24, 5.23244  13.6625 -1.08467 -1.03876, 5.31487  13.6942 -1.08661 -1.08965, 5.33243  13.7136 -1.10169  -1.0566,  1.9111 0.373813  1.56889  1.71772
1,  13.7586   15.3794   0.81513 -0.615168,  13.9499    15.513  0.768271 -0.651237, 13.9231   15.477 0.778805 -0.62212, 1.19591 0.635032 -4.45639  1.13019
4, 22.7715  12.8202  1.19331 -0.90761,  23.3998   12.6678   1.15718 -0.975148,  23.3053   12.7901   1.18216 -0.949209,  2.34379 -0.234473 -0.934333   4.58334
5,  9.30893 -0.229104 -0.795208  -1.16552,  9.27364 -0.781467 -0.800885  -1.06615,  9.22996 -0.617671 -0.799523  -1.09668,-0.848284   169.603  0.542553  -5.90625
6,  8.88439  -3.84302  0.946999 -0.951825,  9.35588  -3.58005  0.985608 -0.966833,  9.21134  -3.63363   0.96539 -0.962269, 3.68016 -5.44859  1.94204  1.09722
7,-0.407203   12.6589  -1.09047  -1.13779,-0.0890904    12.3902   -1.09004   -1.09619,-0.122396   12.4987  -1.06616  -1.10417,-69.9423 -1.26575 -2.22905 -2.95501
8, 12.5915  16.5158 0.705534 0.888365, 12.6357  17.0032 0.669604 0.926242, 12.5842  16.9343  0.66492 0.933322,-0.0581982    2.53417   -5.75645    5.06057
11, 22.0261 0.109509 0.767652 -1.02234,  22.2934 0.0712815  0.845201  -1.07674,  22.201 0.101165 0.813735 -1.05209,0.793702 -7.61907  6.00303  2.90965
12,  10.5411   14.7176  -1.15554 -0.976513, 10.4206  14.8148 -1.14552 -1.04568,   10.437   14.8091  -1.14937 -0.997185, -0.98735  0.621799 -0.533758   2.11688
14,  7.30649   3.29733  0.812975 -0.866144,  7.77326   3.59473  0.858419 -0.933924,  7.64559   3.46148  0.834352 -0.904848,4.64109 4.97844 2.62947 4.46857
15,  2.31105   14.1547 -0.624999 -0.719579,  2.51688   14.5109 -0.534695 -0.698255,  2.45394   14.4232 -0.584894 -0.715939,  6.18288   1.89645  -6.41684 -0.505851
17,-0.0879426    11.5371   -1.14015   -1.15199,0.0351061   11.6631  -1.13317  -1.14848,-0.0455216    11.7252   -1.13299   -1.13427, -48.2371   1.63056 -0.628473  -1.53885
18,  20.0612   15.9964   0.96444 -0.630509,  20.0177   16.3694  0.905346 -0.601452,  19.9918    16.268  0.929453 -0.628654,-0.346211   1.69804  -3.62766 -0.294171
19, 14.0485  10.0297  1.18179 -0.64807,  14.1639   10.0226   1.20746 -0.649375,  14.1764   9.94937   1.17761 -0.657908, 0.910166  -0.80142 -0.353516   1.51794
20,-0.0145012    3.78687  -0.788974  -0.780877,-0.314946   3.82529 -0.775536 -0.812055,-0.305688    3.8461  -0.79837 -0.808963,2008.02 1.56415 1.19098 3.59675
21,-0.505686  -1.25732 -0.659473 -0.991615,-0.813196  -1.50543 -0.601478  -1.03088,-0.795148   -1.4954 -0.613366  -1.02064,57.2413 18.9356 -6.9914 2.92692
22, 17.7884  9.21069 0.692302 -1.19072, 17.8209   9.2868 0.691192 -1.08911, 17.8347  9.24717 0.712683 -1.15542,0.26005 0.39602 2.94386  -2.965
24, 5.19628  13.6279 -1.08467 -1.03876,  5.30535   13.6843  -1.01058 -0.991996, 5.30336  13.6831 -1.04538 -1.01667, 2.06059  0.40505 -3.62238 -2.12599
1,  13.7858   15.3588   0.81513 -0.615168,  14.1775   15.6696  0.795009 -0.603155,  14.1261   15.6216  0.788849 -0.610372,  2.46871   1.71089  -3.22413 -0.779649
4, 22.8113  12.7899  1.19331 -0.90761,  22.8862   12.7298   1.15341 -0.858381,  22.9893   12.7364   1.16433 -0.893078, 0.780387 -0.418322  -2.42861  -1.60113
5,  9.28242 -0.267955 -0.795208  -1.16552,  8.91428 -0.436178 -0.768461  -1.11315,  8.97941 -0.485303 -0.780363  -1.10683,-3.26433  81.1139 -1.86681 -5.03557
6,  8.91595  -3.87474  0.946999 -0.951825,  9.03357  -4.04134  0.898482 -0.982617,  9.08071  -3.95681  0.924012 -0.974893,  1.8479  2.11793 -2.42734  2.42359
7,-0.443552    12.621  -1.09047  -1.13779,-0.646741    12.567  -1.04749  -1.20595,-0.536652   12.5432  -1.05468  -1.16706,  20.9896 -0.616501  -3.28159   2.57225
8,  12.615  16.5454 0.705534 0.888365, 12.6769  16.4256 0.695097 0.894929, 12.6611   16.547  0.68358 0.909524, 0.364837 0.0100755  -3.11174   2.38176
11,  22.0517 0.0754308  0.767652  -1.02234,  22.2332  0.242124  0.796052 -0.999291,  22.232 0.202594 0.802807 -1.01944, 0.817475   168.583   4.57944 -0.284293
12,  10.5026    14.685  -1.15554 -0.976513,  10.5404   14.9314  -1.10327 -0.999174,  10.5086   14.8964  -1.12086 -0.998394,0.0571066   1.43933  -3.00082    2.2407
14,  7.33359   3.26845  0.812975 -0.866144,  7.51352   3.40869  0.764852 -0.910819,  7.54938   3.41378  0.791378 -0.908541, 2.94256  4.44623 -2.65654  4.89494
15,  2.29022   14.1308 -0.624999 -0.719579,  2.02991   13.9656 -0.664066 -0.709457,  2.12083   14.0633 -0.633877 -0.711989,-7.39592 -0.47752  1.42056 -1.05483
17,-0.125948   11.4987  -1.14015  -1.15199,-0.687562   11.3881  -1.12876  -1.18913,-0.551504   11.4554  -1.13045  -1.16821,  337.883 -0.376256 -0.850779   1.40787
18,  20.0934   15.9754   0.96444 -0.630509,  20.5427   15.4484   1.01155 -0.678224,  20.4258   15.6281  0.980258 -0.659393, 1.65417 -2.17361  1.64012   4.5811
19, 14.0879  10.0081  1.18179 -0.64807,  14.0252   10.2595   1.13949 -0.612229,   14.068   10.1848   1.15402 -0.629634,-0.14157   1.7655 -2.34922 -2.84483
20,-0.0408003    3.76084  -0.788974  -0.780877,0.0684372   3.53491 -0.732209 -0.826904,-0.021659   3.59887 -0.757429 -0.820088,-46.9146 -4.30678 -3.99819  5.02141
21,-0.527669  -1.29037 -0.659473 -0.991615,-0.300765  -1.35211 -0.666897  -0.94712, -0.41678  -1.39189 -0.646383 -0.975179,-21.0148  7.86767 -1.98483 -1.65749
22, 17.8115    9.171 0.692302 -1.19072, 18.0762  9.56972  0.67159 -1.22307, 18.0271   9.4883 0.687314 -1.19718,  1.21025   3.45979 -0.720514  0.542575
24, 5.16013  13.5932 -1.08467 -1.03876, 5.32045  13.5496 -1.14596 -1.02402, 5.30856   13.572 -1.10753 -1.02123,  2.87656 -0.156438   2.10757  -1.68747
1,  13.8129   15.3383   0.81513 -0.615168,  13.6171   15.8339  0.840111 -0.571046,  13.7377   15.7816  0.820462 -0.586037,-0.544839   2.88967  0.654099  -4.73541
4, 22.8511  12.7597  1.19331 -0.90761,  23.0204   13.0679   1.15531 -0.936208,  23.0221   12.9865   1.15876 -0.919687,0.748421  1.77777 -2.89587  1.33069
5,  9.25592 -0.306805 -0.795208  -1.16552,  9.43227 0.0574214 -0.779144  -1.15957,   9.32446 -0.0731797  -0.779548   -1.13935,0.740506 -76.1479 -1.96933  -2.2453
6,  8.94752  -3.90647  0.946999 -0.951825,  8.92865  -4.08364  0.968903 -0.929679,   8.9699  -4.06232  0.951732 -0.946962, 0.250188    3.9894  0.499849 -0.510947
7,-0.479901    12.583  -1.09047  -1.13779,-0.751585   12.5309  -1.06461  -1.17358,-0.711128   12.5249  -1.06084  -1.17109,  48.1823 -0.461837  -2.71723   2.92635
8, 12.6386   16.575 0.705534 0.888365, 12.6289  16.4839 0.746112  0.94419, 12.6414   16.505  0.72222 0.930936,0.0226146 -0.422229   2.36496   4.79206
11,  22.0773 0.0413527  0.767652  -1.02234,  22.1647  0.125061   0.75299 -0.989388, 22.1858 0.134925 0.772006 -1.00087,0.491427  226.278 0.567168 -2.10016
12,   10.464   14.6525  -1.15554 -0.976513, 10.0745   14.516 -1.18762 -0.98762, 10.1637  14.5942 -1.16217 -0.99178, -2.87029 -0.397872  0.574395   1.56341
14,  7.36068   3.23958  0.812975 -0.866144,  7.26104    3.4974  0.721919 -0.790399,  7.33177   3.47198  0.748409 -0.835511,-0.392868   7.17382  -7.94192  -3.53671
15,  2.26938   14.1068 -0.624999 -0.719579,   2.2068   14.2584 -0.647127  -0.68788,  2.18266   14.2092 -0.642052 -0.697061,-3.82129 0.726128  2.72855 -3.12938
17,-0.163953   11.4603  -1.14015  -1.15199,0.0347593   12.0003  -1.12085  -1.18549,-0.105701   11.8688  -1.12444  -1.17882,-35.5297  3.56516 -1.37831  2.32818
18,  20.1255   15.9544   0.96444 -0.630509,   19.742   16.4117  0.963196 -0.714411,  19.9033   16.2303   0.96962 -0.693292,-1.10443  1.72933 0.537167  9.95752
19, 14.1273  9.98654  1.18179 -0.64807,  14.3437   9.95234   1.16413 -0.641121,  14.2903   9.99994    1.1603 -0.636761, 1.15377 0.134153 -1.81804 -1.74511
20,-0.0670994    3.73481  -0.788974  -0.780877,-0.0492304    3.83614  -0.782218  -0.738119,-0.0487553    3.77672   -0.77275  -0.769394,-27.3388  1.12218 -2.05634 -1.47043
21,-0.549651  -1.32342 -0.659473 -0.991615,-0.411184  -1.32573 -0.680326  -1.05763,-0.417361  -1.34811 -0.667358  -1.02612,-24.068 1.86521 1.19565    3.48
22, 17.8346  9.13131 0.692302 -1.19072, 17.6668  8.83514  0.66764 -1.20434,  17.753   8.9732 0.675106 -1.20169,-0.457517  -1.73151    -2.484   0.92096
24, 5.12397  13.5586 -1.08467 -1.03876, 5.20229  13.4383 -1.07353 -1.08068, 5.21797  13.4606 -1.08653 -1.05798,  1.8345 -0.72249 0.170878  1.85108
1,  13.8401   15.3178   0.81513 -0.615168,  14.1512   15.4997  0.840321 -0.569741,  14.0643   15.5588  0.832785 -0.575999, 1.61979  1.57293  2.16595 -6.36712
4, 22.8909  12.7294  1.19331 -0.90761,   22.832   12.5115   1.21413 -0.886901,  22.8836   12.6116   1.19295 -0.899482,-0.0318546  -0.925219 -0.0304988  -0.895531
5,  9.22941 -0.345656 -0.795208  -1.16552,  8.90992 -0.839437 -0.794008   -1.2123,  8.99737 -0.675609 -0.788535  -1.18453, -2.51412   95.4572 -0.839194   1.63115
6,  8.97908   -3.9382  0.946999 -0.951825,  8.91032  -3.74103  0.905065 -0.891306,  8.93079  -3.82037  0.922879 -0.912519,-0.537861  -2.99203    -2.547  -4.12956
7,-0.51625  12.5451 -1.09047 -1.13779,-0.653707   12.8812  -1.13233  -1.17757,-0.674735   12.7922  -1.10501  -1.17505,30.6993 1.96971 1.33372 3.27415
8, 12.6621  16.6046 0.705534 0.888365, 12.8776  17.0966 0.674476 0.856544, 12.8297  16.9702  0.69274 0.885032,  1.32412     2.202  -1.81339 -0.375214
11,   22.1029 0.00727464   0.767652   -1.02234,   22.051 -0.206237  0.702448  -1.03135,   22.087 -0.136996  0.728996  -1.01975,-0.0719779    -1983.2   -5.03563  -0.253882
12,  10.4255   14.6199  -1.15554 -0.976513,   10.503   14.2452   -1.1589 -0.950925,  10.4179   14.3164   -1.1601 -0.966571,-0.0732806   -2.07598   0.394879   -1.01809
14,  7.38778   3.21071  0.812975 -0.866144,  7.37061   3.03007  0.769772 -0.864866,  7.36752   3.12324  0.761614 -0.853707,-0.27428 -2.72434  -6.3177  -1.4359
15,  2.24855   14.0828 -0.624999 -0.719579,  2.20986   13.9584 -0.579224 -0.660771,  2.19904   14.0097 -0.603216 -0.674662,  -2.2017 -0.518831  -3.48526  -6.24217
17,-0.201958   11.4219  -1.14015  -1.15199,-0.064492   11.3475  -1.11209  -1.10559,-0.0821849    11.4562    -1.1168   -1.13362,-59.3059 0.300484 -2.04833 -1.59496
18,  20.1577   15.9333   0.96444 -0.630509,  20.3661   15.8508  0.926624 -0.663256,  20.2691   15.9311  0.943103 -0.674775,  0.552504 -0.0139999   -2.21238    7.02065
19, 14.1667  9.96494  1.18179 -0.64807,  13.9343   9.85969   1.21151 -0.645474,  14.0232   9.88647    1.1919 -0.642162, -1.01254 -0.787406  0.855436 -0.911769
20,-0.0933986    3.70878  -0.788974  -0.780877,0.0213026   3.67952 -0.770967 -0.824364,-0.000266582      3.69552    -0.771636    -0.803376,-99.7146 -0.35745 -2.19754  2.88137
21,-0.571633  -1.35648 -0.659473 -0.991615,-0.804955  -1.38724  -0.61567 -0.975833,-0.722598  -1.38604  -0.63546 -0.995043, 26.4093  2.17908 -3.64119 0.345685
22, 17.8577  9.09162 0.692302 -1.19072, 17.7782  8.77738 0.701258 -1.16658, 17.7777  8.81252 0.691269 -1.18001,-0.448104  -3.06985 -0.149231 -0.899576
24, 5.08781   13.524 -1.08467 -1.03876,    5.037   13.7529  -1.02967 -0.998228,  5.0697  13.6793 -1.05141 -1.02101,-0.356038   1.14844  -3.06708  -1.70831
1,  13.8673   15.2973   0.81513 -0.615168,  13.8964   15.0699  0.779483 -0.554186,  13.9403   15.1757  0.799817 -0.562579, 0.526625 -0.795123  -1.87854  -8.54875
4, 22.9307  12.6992  1.19331 -0.90761,  22.9724    12.752    1.1042 -0.886987,  22.9612   12.7137   1.13811 -0.891738,0.133178 0.114096 -4.62639 -1.74877
5,   9.2029 -0.384507 -0.795208  -1.16552,  8.94427 -0.701413 -0.811801  -1.12432,  8.95026 -0.704376 -0.802918  -1.14732,-2.74518  83.1896 0.969488 -1.56184
6,  9.01065  -3.96993  0.946999 -0.951825,  9.33113  -4.06546   0.95066 -0.947244,  9.24798   -4.0172  0.940096 -0.934008,  2.63385    1.1907 -0.728846  -1.87189
7,-0.552599   12.5072  -1.09047  -1.13779,-0.327683   12.4239  -1.07335  -1.12915,-0.414052   12.4981  -1.08539  -1.14672,  -25.0719 -0.0724834  -0.465514   0.784934
8, 12.6856  16.6342 0.705534 0.888365,  12.787  17.2038 0.788761  0.94039,  12.802  17.1579 0.752076 0.919271,0.91777 3.14858 6.59663 3.47898
11,   22.1285 -0.0268034   0.767652   -1.02234,  22.0897 0.0157523  0.765674  -1.08009,   22.0946 -0.0264084   0.751661   -1.05701,-0.152952  -1.47376  -2.08312   3.39151
12,   10.387   14.5874  -1.15554 -0.976513,  10.5626   14.4789  -1.05483 -0.973313,  10.5215   14.4351  -1.09502 -0.970713,  1.29511  -1.04406  -5.23716 -0.593994
14,  7.41488   3.18184  0.812975 -0.866144,  7.59499   2.76047  0.777759 -0.882613,  7.54952   2.83569  0.771618 -0.871615, 1.81578  -10.879 -5.08711 0.631697
15,  2.22772   14.0588 -0.624999 -0.719579,   2.7413   14.2389 -0.705128 -0.753869,  2.61449   14.1821 -0.666128 -0.723582, 17.3616 0.877157  6.58075 0.556304
17,-0.239963   11.3835  -1.14015  -1.15199,-0.558117   11.7272  -1.15512  -1.15972,-0.459419   11.6576  -1.14054  -1.14971,   91.454   2.40857 0.0339492 -0.198073
18,  20.1898   15.9123   0.96444 -0.630509,  20.1028   16.0747   1.01315 -0.523532, 20.1475  16.0376 0.986368 -0.58128,-0.20982 0.787353  2.27371 -7.80775
19, 14.2061  9.94334  1.18179 -0.64807,  13.4838    9.8298     1.175 -0.715558,  13.6142    9.8376   1.18138 -0.687528,  -4.16663   -1.06342 -0.0345184     6.0884
20,-0.119698   3.68275 -0.788974 -0.780877,-0.112685   3.75952 -0.876925 -0.836649,-0.0933697    3.73902  -0.836719  -0.823928,-21.9954   1.5279  6.05158  5.51326
21,-0.593616  -1.38953 -0.659473 -0.991615, -1.11213  -1.13808 -0.699843 -0.986267, -1.02932  -1.20136 -0.675298 -0.989583,  73.3991  -13.5422    2.3997 -0.204928
22, 17.8808  9.05193 0.692302 -1.19072, 18.2202  8.89896  0.74426 -1.18519, 18.1258  8.87063 0.724073 -1.18319,  1.37056  -2.00287   4.58916 -0.632138
24, 5.05166  13.4894 -1.08467 -1.03876, 4.88658  13.5058 -1.05861  -1.0521,  4.9199  13.5372 -1.05588 -1.04024,-2.60814  0.35441 -2.65476 0.142936
1,  13.8945   15.2768   0.81513 -0.615168,  14.2863   14.8249  0.837089 -0.608506,  14.2145   14.8996  0.822894 -0.591006, 2.30342 -2.46943 0.952462 -3.92769
4, 22.9704  12.6689  1.19331 -0.90761,  23.2361   13.2421   1.08033 -0.902337,  23.1826   13.1164   1.10243 -0.898216,0.923805  3.53239 -7.61608 -1.03499
5,  9.17639 -0.423357 -0.795208  -1.16552,   8.9109 -0.482711  -0.78665  -1.11617,  8.91377 -0.541168 -0.792866  -1.12804, -2.86198   27.8277 -0.294587  -3.21618
6,  9.04222  -4.00165  0.946999 -0.951825,  9.17153  -4.07653  0.920569 -0.913766,  9.19576  -4.07014  0.928014 -0.921501, 1.69808  1.71145 -2.00471 -3.18583
7,-0.588948   12.4693  -1.09047  -1.13779,-0.365427   12.5251   -1.0564  -1.12619,-0.384464   12.5104  -1.06746  -1.13403, -34.7202  0.330234  -2.11002 -0.331081
8, 12.7091  16.6638 0.705534 0.888365, 12.5961  16.4537 0.746541 0.849486, 12.6481   16.619 0.748625 0.876047,-0.480255 -0.268765   6.10757  -1.38667
11,   22.1541 -0.0608815   0.767652   -1.02234,   22.0665 -0.0359328   0.766467   -1.06557,   22.0785 -0.0417378   0.760805    -1.0623,-0.341116  -31.4442 -0.892021   3.90808
12,  10.3485   14.5548  -1.15554 -0.976513,  10.5896   14.1877  -1.11296 -0.932745,   10.566   14.2362   -1.1061 -0.947275, 2.10206 -2.18931 -4.27853 -2.99415
14,  7.44198   3.15297  0.812975 -0.866144,  7.32721   3.45927  0.775444 -0.848156,  7.38306   3.31237  0.773951 -0.857032,-0.791787   5.05576  -4.80019  -1.05197
15,  2.20688   14.0348 -0.624999 -0.719579,  2.18667   13.6508 -0.617188 -0.640602,  2.27808   13.7652 -0.635934 -0.672363, 3.22633 -1.92126  1.74962 -6.56162
17,-0.277968   11.3451  -1.14015  -1.15199,-0.25164  11.5272 -1.17677 -1.08875,-0.307051    11.548   -1.1629  -1.11205, 10.4625  1.78905  1.99477 -3.46768
18,   20.222   15.8913   0.96444 -0.630509,  20.3763   15.8485  0.964075 -0.637543,  20.3321   15.8866  0.972616 -0.616074,  0.544701 -0.0297361   0.847749   -2.28935
19, 14.2455  9.92173  1.18179 -0.64807,  14.1549   10.0413   1.26085 -0.662062, 14.0421  9.99035  1.23056 -0.67176,-1.42731 0.691562  4.12711  3.65534
20,-0.145997   3.65672 -0.788974 -0.780877,-0.0625003    3.26211  -0.836472  -0.766415,-0.0757294    3.36341  -0.836559  -0.788441,-48.1294 -8.02108  6.03127 0.968771
21,-0.615598  -1.42258 -0.659473 -0.991615,-0.616722  -1.63361 -0.676359  -1.00605,-0.714687  -1.54375 -0.675898  -0.99981, 16.0964  8.51724  2.49064 0.826416
22, 17.9038  9.01224 0.692302 -1.19072, 17.7678  9.55208 0.771894 -1.18853, 17.8539  9.38977 0.753579  -1.1864,-0.278754   4.18907   8.85111 -0.362848
24,  5.0155  13.4547 -1.08467 -1.03876, 5.11283  13.4849 -1.13989 -1.04988, 5.06131  13.4889 -1.10777  -1.0462,0.913268 0.253737  2.12943 0.716882
1,  13.9216   15.2563   0.81513 -0.615168,  13.6417   14.9809  0.824643 -0.603138,  13.7768   14.9581  0.823898 -0.598491,-1.04014 -1.95475   1.0756 -2.71091
4, 23.0102  12.6387  1.19331 -0.90761,  23.2276   12.6191   1.17931 -0.984246,  23.2259   12.7241   1.14994 -0.951446,0.937386 0.676411 -3.63433  4.82984
5,  9.14989 -0.462208 -0.795208  -1.16552,  8.99079 -0.548911 -0.747034  -1.22203,  8.96759 -0.555815 -0.764527  -1.18612,-1.99236  20.2522 -3.85829  1.76763
6,  9.07378  -4.03338  0.946999 -0.951825,  9.43917  -3.99098   0.85731 -0.912003,  9.39119   -4.0157  0.884344 -0.915617,  3.49808 -0.438453  -6.61614  -3.80409
7,-0.625297   12.4313  -1.09047  -1.13779,-0.492772   12.1963  -1.05475  -1.15687,-0.476374   12.2585  -1.05962  -1.14818,-23.8164 -1.39056  -2.8294 0.912903
8, 12.7326  16.6934 0.705534 0.888365, 12.6464  17.0488 0.704115 0.860765, 12.6523  16.9586 0.721113 0.866654,-0.630531   1.58858   2.20811  -2.44395
11,   22.1797 -0.0949595   0.767652   -1.02234,   21.9849 -0.0497604   0.783085  -0.966721,   22.0117 -0.0557412   0.774559   -1.00322,-0.757258     -41.3  0.899747  -1.86999
12,    10.31   14.5223  -1.15554 -0.976513,   10.279   14.6483  -1.20548 -0.984102,  10.3351   14.5483  -1.16755 -0.969978, 0.243608  0.179403   1.04002 -0.669248
14,  7.46908    3.1241  0.812975 -0.866144,   7.7735   2.78624  0.848156 -0.845247,  7.69154   2.89828  0.819859 -0.849813, 2.97843 -7.22806 0.846757 -1.88546
15,  2.18605   14.0108 -0.624999 -0.719579,  1.72427   13.8513 -0.649946 -0.689765,  1.84416   13.8269 -0.644663 -0.683104,-15.6396 -1.31296  3.14625 -5.06894
17,-0.315973   11.3067  -1.14015  -1.15199,-0.359324   11.2095  -1.08411  -1.19626,-0.356129   11.2772  -1.11421  -1.16413,  12.7087 -0.260217  -2.27585   1.05383
18,  20.2541   15.8703   0.96444 -0.630509,  20.3222   16.4661  0.928884 -0.703638,  20.3317   16.3309  0.945582 -0.670114,0.382936  2.90213 -1.95527   6.2814
